"106年06月03日 大盤統計資訊"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)",
="08822P","敦泰群益6B售02","0","0","0","--","--","--","--"," ","0.00","1.74","25","1.75","10","0.00",
="08823P","全新永豐6A售02","0","0","0","--","--","--","--"," ","0.00","0.60","30","0.61","30","0.00",
="08824P","華邦電永豐6A售05","388,000","2","214,780","0.55","0.56","0.55","0.56","+","0.04","0.53","30","0.54","30","0.00",
="08825P","樺漢永豐6A售02","0","0","0","--","--","--","--"," ","0.00","0.43","30","0.44","30","0.00",
="08826P","微星國泰6A售02","111,000","3","71,150","0.65","0.65","0.63","0.63","-","0.03","0.63","499","0.64","200","0.00",
="08827P","可成日盛6A售01","0","0","0","--","--","--","--"," ","0.00","0.87","25","0.88","25","0.00",
="08828P","GIS統一6A售02","0","0","0","--","--","--","--"," ","0.00","0.07","10","0.08","10","0.00",
="08829P","大立光統一6C售03","20,000","1","15,200","0.76","0.76","0.76","0.76","-","0.01","0.74","108","0.75","108","0.00",
="08830P","彩晶統一6A售01","40,000","1","32,800","0.82","0.82","0.82","0.82","X","0.00","0.82","20","0.83","10","0.00",
="08831P","可成元大6A售02","0","0","0","--","--","--","--"," ","0.00","0.56","100","0.57","100","0.00",
="08832P","可成元大6A售03","367,000","11","234,260","0.67","0.67","0.63","0.63","-","0.06","0.62","132","0.63","100","0.00",
="08833P","宏達電元大6A售03","16,000","1","20,000","1.25","1.25","1.25","1.25","-","0.05","1.25","100","1.26","100","0.00",
="08834P","中租群益6A售02","0","0","0","--","--","--","--"," ","0.00","0.44","25","0.45","10","0.00",
="08835P","台苯群益6B售01","398,000","5","338,300","0.85","0.85","0.85","0.85","X","0.00","0.84","25","0.85","10","0.00",
="08836P","長華群益6B售06","600,000","10","742,120","1.23","1.25","1.23","1.23","+","0.03","1.22","25","1.23","10","0.00",
="08837P","聯鈞群益6A售02","0","0","0","--","--","--","--"," ","0.00","0.78","25","0.79","10","0.00",
="08838P","GIS永豐6A售03","0","0","0","--","--","--","--"," ","0.00","0.05","92","--","0","0.00",
="08839P","智邦永豐6A售03","24,000","1","22,320","0.93","0.93","0.93","0.93","-","0.05","0.91","30","0.92","30","0.00",
="08840P","華通永豐6A售03","300,000","6","165,000","0.55","0.55","0.55","0.55","+","0.01","0.54","30","0.55","30","0.00",
="08841P","可成兆豐6B售02","50,000","2","60,000","1.20","1.20","1.20","1.20","+","0.05","1.11","10","1.12","10","0.00",
="08842P","台積電兆豐6B售01","29,000","4","5,830","0.21","0.21","0.20","0.21","-","0.01","0.20","124","0.21","10","0.00",
="08843P","聯發科兆豐6B售01","400,000","10","218,900","0.53","0.55","0.53","0.54","-","0.04","0.55","10","0.56","10","0.00",
="08844P","GIS國泰6C售03","0","0","0","--","--","--","--"," ","0.00","0.14","499","--","0","0.00",
="08845P","可成國泰6A售01","36,000","4","25,320","0.72","0.72","0.69","0.69","X","0.00","0.68","499","0.69","340","0.00",
="08846P","友達富邦6A售02","0","0","0","--","--","--","--"," ","0.00","1.17","10","1.18","10","0.00",
="08847P","美律統一6B售03","363,000","4","198,780","0.55","0.56","0.53","0.53","-","0.03","0.53","108","0.54","108","0.00",
="08848P","欣興永豐6A售02","107,000","5","96,410","0.90","0.91","0.90","0.90","+","0.01","0.91","30","0.92","30","0.00",
="08849P","美律永豐6A售04","14,000","1","6,580","0.47","0.47","0.47","0.47","X","0.00","0.44","30","0.45","30","0.00",
="08850P","富邦金凱基6A售04","467,000","8","413,410","0.89","0.89","0.87","0.87","-","0.07","0.86","30","0.87","30","0.00",
="08851P","瑞儀凱基6A售02","0","0","0","--","--","--","--"," ","0.00","0.83","30","0.84","30","0.00",
="08852P","和大元大6A售01","10,000","1","4,800","0.48","0.48","0.48","0.48","+","0.01","0.46","100","0.48","100","0.00",
="08853P","高股息元大6A售01","0","0","0","--","--","--","--"," ","0.00","0.61","100","0.62","495","0.00",
="08854P","高股息元大6A售02","0","0","0","--","--","--","--"," ","0.00","0.91","495","0.92","495","0.00",
="08855P","國泰金元大6A售01","11,000","1","9,680","0.88","0.88","0.88","0.88"," ","0.00","0.87","100","0.88","110","0.00",
="08856P","宏達電群益6A售05","380,000","5","497,000","1.31","1.31","1.29","1.29","-","0.06","1.29","25","1.30","10","0.00",
="08857P","富邦金群益6A售03","30,000","1","22,200","0.74","0.74","0.74","0.74","-","0.05","0.74","25","0.75","10","0.00",
="08858P","華邦電群益6A售05","516,000","8","294,470","0.58","0.58","0.55","0.55","+","0.02","0.54","25","0.55","10","0.00",
="08859P","華通群益6B售01","298,000","4","233,470","0.78","0.79","0.78","0.78","+","0.01","0.77","25","0.78","10","0.00",
="08860P","華新科群益6B售02","10,000","1","11,900","1.19","1.19","1.19","1.19","-","0.03","1.16","25","1.17","10","0.00",
="08861P","鴻海群益6A售06","0","0","0","--","--","--","--"," ","0.00","0.78","25","0.79","10","0.00",
="08862P","鴻海群益6B售08","0","0","0","--","--","--","--"," ","0.00","0.79","25","0.80","10","0.00",
="08863P","智原元富6A售01","2,000","2","1,590","0.80","0.80","0.79","0.79","-","0.08","0.82","25","0.83","25","0.00",
="08864P","群創元富6B售01","0","0","0","--","--","--","--"," ","0.00","0.86","25","0.88","25","0.00",
="08865P","臺股指元富6A售02","0","0","0","--","--","--","--"," ","0.00","1.10","25","1.11","25","0.00",
="08866P","臺股指元富6A售03","0","0","0","--","--","--","--"," ","0.00","0.93","25","0.94","25","0.00",
="08867P","可成群益6A售03","10,000","1","6,400","0.64","0.64","0.64","0.64","-","0.04","0.62","25","0.63","10","0.00",
="08868P","台塑群益6A售01","93,000","1","135,780","1.46","1.46","1.46","1.46","-","0.05","1.46","25","1.47","10","0.00",
="08869P","國巨群益6B售03","0","0","0","--","--","--","--"," ","0.00","1.16","25","1.17","10","0.00",
="08870P","康友群益6B售01","0","0","0","--","--","--","--"," ","0.00","1.62","25","1.63","10","0.00",
="08871P","微星群益6B售02","0","0","0","--","--","--","--"," ","0.00","1.01","25","1.02","10","0.00",
="08872P","可成統一6A售06","0","0","0","--","--","--","--"," ","0.00","0.40","10","0.41","10","0.00",
="08873P","鴻海統一6C售02","0","0","0","--","--","--","--"," ","0.00","0.47","108","0.49","108","0.00",
="08874P","美律兆豐6A售02","250,000","5","131,800","0.53","0.53","0.51","0.51","-","0.03","0.50","10","0.51","10","0.00",
="08875P","臺股指中信6A售09","0","0","0","--","--","--","--"," ","0.00","0.73","499","0.74","299","0.00",
="08876P","群創永豐6A售01","0","0","0","--","--","--","--"," ","0.00","0.85","30","0.87","30","0.00",
="08877P","綠悅永豐6A售01","0","0","0","--","--","--","--"," ","0.00","1.23","30","1.26","30","0.00",
="08878P","麗豐永豐6A售02","10,000","1","7,100","0.71","0.71","0.71","0.71","X","0.00","0.70","30","0.71","30","0.00",
="08879P","友達元大6A售03","0","0","0","--","--","--","--"," ","0.00","1.01","100","1.02","100","0.00",
="08880P","欣興元大6A售03","163,000","3","210,240","1.29","1.29","1.28","1.28","-","0.01","1.28","100","1.29","100","0.00",
="08881P","群創元大6A售04","0","0","0","--","--","--","--"," ","0.00","1.05","100","1.06","100","0.00",
="08882P","臻鼎元大6A售01","0","0","0","--","--","--","--"," ","0.00","0.55","100","0.56","100","0.00",
="08883P","聯發科元大6B售01","40,000","1","8,400","0.21","0.21","0.21","0.21","-","0.01","0.21","100","0.22","100","0.00",
="08884P","兆赫元富6A售01","0","0","0","--","--","--","--"," ","0.00","0.62","25","0.63","25","0.00",
="08885P","奇力新元富6B售02","0","0","0","--","--","--","--"," ","0.00","0.72","25","0.75","25","0.00",
="08886P","美律元富6A售02","15,000","1","5,850","0.39","0.39","0.39","0.39","X","0.00","0.37","25","0.38","25","0.00",
="08887P","華邦電元富6A售01","0","0","0","--","--","--","--"," ","0.00","0.43","25","0.44","25","0.00",
="08888P","榮成元富6A售02","310,000","5","38,600","0.12","0.13","0.12","0.13","X","0.00","0.11","25","0.12","25","0.00",
="08889P","樺漢元富6C售01","0","0","0","--","--","--","--"," ","0.00","0.87","25","0.88","25","0.00",
="08890P","台積電玉山6A售01","0","0","0","--","--","--","--"," ","0.00","0.23","30","0.24","30","0.00",
="08891P","臺股指富邦71售01","130,000","4","127,850","1.00","1.00","0.98","0.98","-","0.04","0.97","200","0.98","100","0.00",
="08892P","臺股指統一6A售01","10,000","1","6,400","0.64","0.64","0.64","0.64","-","0.03","0.62","498","0.63","498","0.00",
="08893P","臺股指統一6A售02","0","0","0","--","--","--","--"," ","0.00","0.33","5","0.36","10","0.00",
="08894P","臺股指永昌6A售01","0","0","0","--","--","--","--"," ","0.00","1.18","448","1.19","481","0.00",
="08895P","臺股指永昌6A售02","0","0","0","--","--","--","--"," ","0.00","1.56","470","1.57","466","0.00",
="08896P","臺股指永昌6A售03","0","0","0","--","--","--","--"," ","0.00","1.28","475","1.29","481","0.00",
="08897P","聯發科永昌6A售03","334,000","10","74,490","0.22","0.23","0.22","0.22","-","0.02","0.21","30","0.22","30","0.00",
="08898P","鴻海永昌6A售01","0","0","0","--","--","--","--"," ","0.00","1.07","30","1.12","30","0.00",
="08899P","華通元富6B售02","302,000","5","196,890","0.64","0.67","0.64","0.64"," ","0.00","0.64","23","0.65","25","0.00",
="08900P","T50反1凱基6A售04","0","0","0","--","--","--","--"," ","0.00","1.07","30","1.08","30","0.00",
="08901P","T50反1凱基6A售05","0","0","0","--","--","--","--"," ","0.00","1.31","30","1.32","30","0.00",
="08902P","台積電凱基6A售06","0","0","0","--","--","--","--"," ","0.00","0.68","30","0.69","30","0.00",
="08903P","台積電凱基6A售07","0","0","0","--","--","--","--"," ","0.00","0.83","30","0.84","30","0.00",
="08904P","台積電凱基6A售08","200,000","2","204,000","1.02","1.02","1.02","1.02","-","0.02","1.00","30","1.02","30","0.00",
="08905P","台積電凱基6A售09","0","0","0","--","--","--","--"," ","0.00","1.20","30","1.21","30","0.00",
="08906P","臺股指凱基6A售06","10,000","1","24,600","2.46","2.46","2.46","2.46","-","0.07","2.40","30","2.41","30","0.00",
="08907P","臺股指凱基6A售07","0","0","0","--","--","--","--"," ","0.00","1.91","30","1.92","30","0.00",
="08908P","臺股指凱基6A售08","0","0","0","--","--","--","--"," ","0.00","1.50","30","1.51","30","0.00",
="08909P","臺股指凱基6A售09","0","0","0","--","--","--","--"," ","0.00","1.17","30","1.18","30","0.00",
="08910P","臺股指凱基6A售10","1,000","1","910","0.91","0.91","0.91","0.91","-","0.07","0.91","30","0.92","30","0.00",
="08911P","臺股指凱基6A售11","0","0","0","--","--","--","--"," ","0.00","0.70","30","0.71","30","0.00",
="08912P","智邦元大6B售01","508,000","17","421,220","0.84","0.85","0.80","0.81","-","0.04","0.79","100","0.80","100","0.00",
="08913P","華邦電元大6A售07","470,000","18","304,450","0.65","0.65","0.63","0.63","+","0.02","0.63","98","0.64","100","0.00",
="08914P","群創元大6A售05","0","0","0","--","--","--","--"," ","0.00","0.81","100","0.82","100","0.00",
="08915P","臺股指元大6A售05","433,000","11","377,270","0.88","0.89","0.86","0.86","-","0.05","0.86","495","0.87","495","0.00",
="08916P","臺股指元大6A售06","70,000","2","47,600","0.68","0.68","0.68","0.68","-","0.05","0.67","495","0.68","425","0.00",
="08917P","臺股指元大6A售07","0","0","0","--","--","--","--"," ","0.00","1.13","495","1.14","495","0.00",
="08918P","臺股指元大6A售08","100,000","1","42,000","0.42","0.42","0.42","0.42","-","0.03","0.41","495","0.42","495","0.00",
="08919P","臺股指兆豐6A售01","5,000","1","6,850","1.37","1.37","1.37","1.37","X","0.00","1.33","10","1.34","10","0.00",
="08920P","臺股指兆豐6A售02","0","0","0","--","--","--","--"," ","0.00","1.43","10","1.44","10","0.00",
="08921P","臺股指兆豐6A售03","0","0","0","--","--","--","--"," ","0.00","1.29","10","1.30","10","0.00",
="08922P","臺股指兆豐6A售04","10,000","1","14,800","1.48","1.48","1.48","1.48","X","0.00","1.47","10","1.48","10","0.00",
="08923P","友達永豐6A售01","0","0","0","--","--","--","--"," ","0.00","1.00","30","1.02","30","0.00",
="08924P","台光電永豐6A售02","125,000","2","84,900","0.67","0.68","0.67","0.68","+","0.01","0.68","30","0.69","30","0.00",
="08925P","隆達永豐6A售02","210,000","3","131,200","0.63","0.63","0.62","0.62","-","0.03","0.61","35","0.62","30","0.00",
="08926P","葡萄王永豐6A售03","0","0","0","--","--","--","--"," ","0.00","0.67","30","0.68","30","0.00",
="08927P","金融類群益6A售02","0","0","0","--","--","--","--"," ","0.00","1.10","499","1.11","499","0.00",
="08928P","電子類群益6A售02","0","0","0","--","--","--","--"," ","0.00","1.18","499","1.19","499","0.00",
="08929P","臺股指群益6A售09","0","0","0","--","--","--","--"," ","0.00","0.63","499","0.64","499","0.00",
="08930P","臺股指群益6A售10","20,000","1","10,400","0.52","0.52","0.52","0.52","-","0.04","0.51","499","0.52","499","0.00",
="08931P","臺股指群益6A售11","24,000","1","19,440","0.81","0.81","0.81","0.81","-","0.07","0.80","499","0.81","499","0.00",
="08932P","臺股指群益6A售12","0","0","0","--","--","--","--"," ","0.00","1.24","499","1.25","499","0.00",
="08933P","臺股指群益6A售13","10,000","1","15,000","1.50","1.50","1.50","1.50","X","0.00","1.48","499","1.49","499","0.00",
="08934P","臺股指群益6A售14","0","0","0","--","--","--","--"," ","0.00","1.17","499","1.18","499","0.00",
="08935P","臺股指群益6A售15","0","0","0","--","--","--","--"," ","0.00","1.54","499","1.55","499","0.00",
="08936P","臺股指群益6A售16","0","0","0","--","--","--","--"," ","0.00","1.67","499","1.68","499","0.00",
="08937P","臺股指群益6A售17","8,000","3","16,370","2.06","2.06","2.03","2.03","-","0.09","2.02","499","2.03","496","0.00",
="08938P","臺股指群益6A售18","18,000","5","47,150","2.63","2.63","2.60","2.60","-","0.09","2.59","499","2.60","499","0.00",
="08939P","臺股指群益6A售19","5,000","1","13,100","2.62","2.62","2.62","2.62","-","0.10","2.61","499","2.62","494","0.00",
="08940P","臺股指國泰6A售04","10,000","1","13,500","1.35","1.35","1.35","1.35","-","0.07","1.32","519","1.33","499","0.00",
="08941P","臺股指國泰6A售05","0","0","0","--","--","--","--"," ","0.00","1.93","519","1.94","300","0.00",
="08942P","臺股指國泰6A售06","0","0","0","--","--","--","--"," ","0.00","2.62","499","2.63","200","0.00",
="08943P","臺股指國泰6A售07","0","0","0","--","--","--","--"," ","0.00","0.59","519","0.60","499","0.00",
="08944P","臺股指國泰6A售08","80,000","2","68,800","0.86","0.86","0.86","0.86","X","0.00","0.85","519","0.86","499","0.00",
="08945P","臺股指富邦6A售01","204,000","8","176,780","0.87","0.87","0.86","0.86","-","0.03","0.85","200","0.86","100","0.00",
="08946P","臺股指富邦6A售02","0","0","0","--","--","--","--"," ","0.00","1.23","200","1.24","100","0.00",
="08947P","緯創凱基6A售02","619,000","8","620,200","0.98","1.02","0.98","1.01","+","0.01","1.01","15","1.02","30","0.00",
="08948P","鎧勝凱基6A售02","701,000","17","395,110","0.58","0.58","0.54","0.57","-","0.03","0.56","30","0.57","30","0.00",
="08949P","宏達電群益6A售06","0","0","0","--","--","--","--"," ","0.00","0.92","25","0.93","10","0.00",
="08950P","欣興群益6B售01","194,000","4","191,260","0.98","1.00","0.98","1.00"," ","0.00","1.00","25","1.01","10","0.00",
="08951P","南亞科群益6A售03","103,000","1","59,740","0.58","0.58","0.58","0.58"," ","0.00","0.57","25","0.58","10","0.00",
="08952P","瑞儀群益6B售02","0","0","0","--","--","--","--"," ","0.00","1.00","25","1.01","10","0.00",
="08953P","葡萄王群益6B售05","0","0","0","--","--","--","--"," ","0.00","0.95","25","0.96","10","0.00",
="08954P","中壽元大6A售03","24,000","1","12,480","0.52","0.52","0.52","0.52","X","0.00","0.52","100","0.53","100","0.00",
="08955P","大同元富6B售04","552,000","11","514,940","1.07","1.07","0.89","0.89","-","0.22","0.89","15","0.90","25","0.00",
="08956P","欣興元富6A售03","161,000","3","199,040","1.23","1.24","1.23","1.24","+","0.02","1.24","25","1.25","25","0.00",
="08957P","上銀國泰6A售03","0","0","0","--","--","--","--"," ","0.00","0.60","499","0.61","150","0.00",
="08958P","宏達電國泰6B售03","710,000","14","701,050","0.98","1.00","0.98","0.98","-","0.04","0.98","499","0.99","200","0.00",
="08959P","群創國泰6B售02","0","0","0","--","--","--","--"," ","0.00","1.73","300","1.75","120","0.00",
="08960P","T50反1富邦6B售03","0","0","0","--","--","--","--"," ","0.00","1.19","10","1.20","10","0.00",
="08961P","樺漢凱基6A售04","0","0","0","--","--","--","--"," ","0.00","0.41","30","0.42","30","0.00",
="08962P","中石化元大6B售02","0","0","0","--","--","--","--"," ","0.00","0.78","100","0.80","100","0.00",
="08963P","為升中信6A售02","0","0","0","--","--","--","--"," ","0.00","0.54","30","0.55","30","0.00",
="08964P","大同永豐6A售04","60,000","3","41,300","0.69","0.69","0.68","0.68","-","0.10","0.67","30","0.68","30","0.00",
="08965P","可成永豐6A售03","5,000","1","2,050","0.41","0.41","0.41","0.41","-","0.02","0.40","30","0.41","30","0.00",
="08966P","為升永豐6A售02","0","0","0","--","--","--","--"," ","0.00","0.71","30","0.72","30","0.00",
="08967P","臺股指永豐6B售02","346,000","9","159,060","0.46","0.46","0.45","0.45","-","0.03","0.44","80","0.45","30","0.00",
="08968P","富邦金元富6A售03","5,000","1","6,150","1.23","1.23","1.23","1.23","X","0.00","1.19","25","1.20","25","0.00",
="08969P","華通日盛6A售02","150,000","4","63,000","0.42","0.42","0.42","0.42","+","0.01","0.41","25","0.42","25","0.00",
="08970P","台積電群益6B售06","8,000","3","3,970","0.50","0.50","0.49","0.49","-","0.03","0.49","22","0.50","10","0.00",
="08971P","全新群益6B售02","0","0","0","--","--","--","--"," ","0.00","0.85","25","0.86","10","0.00",
="08972P","為升群益6A售03","0","0","0","--","--","--","--"," ","0.00","0.86","25","0.87","10","0.00",
="08973P","美律群益6B售05","10,000","1","9,100","0.91","0.91","0.91","0.91","X","0.00","0.87","25","0.88","10","0.00",
="08974P","英業達群益6A售02","0","0","0","--","--","--","--"," ","0.00","0.82","25","0.83","10","0.00",
="08975P","智伸科群益6A售03","0","0","0","--","--","--","--"," ","0.00","0.78","25","0.79","10","0.00",
="08976P","緯創群益6A售01","49,000","2","38,900","0.80","0.80","0.79","0.79"," ","0.00","0.79","25","0.80","10","0.00",
="08977P","聯鈞群益6B售02","0","0","0","--","--","--","--"," ","0.00","0.65","25","0.66","10","0.00",
="08978P","宏達電凱基6A售02","0","0","0","--","--","--","--"," ","0.00","0.82","30","0.83","30","0.00",
="08979P","超眾凱基6A售03","400,000","1","276,000","0.69","0.69","0.69","0.69","-","0.01","0.68","30","0.69","30","0.00",
="08980P","群創日盛6A售01","0","0","0","--","--","--","--"," ","0.00","1.37","25","1.39","25","0.00",
="08981P","宏達電元大6B售04","20,000","1","15,400","0.77","0.77","0.77","0.77","-","0.03","0.76","100","0.77","100","0.00",
="08982P","南茂群益6B售03","50,000","1","37,000","0.74","0.74","0.74","0.74","X","0.00","0.76","25","0.77","10","0.00",
="08983P","為升群益6A售05","0","0","0","--","--","--","--"," ","0.00","0.72","25","0.73","10","0.00",
="08984P","為升群益6A售06","80,000","1","99,200","1.24","1.24","1.24","1.24","-","0.03","1.22","25","1.23","10","0.00",
="08985P","群創群益6A售06","385,000","2","542,500","1.40","1.41","1.40","1.41","-","0.02","1.39","25","1.40","10","0.00",
="08986P","鴻海群益6B售10","0","0","0","--","--","--","--"," ","0.00","0.92","25","0.93","10","0.00",
="08987P","仁寶元富6B售02","204,000","3","204,000","1.00","1.00","1.00","1.00","+","0.01","0.99","25","1.00","25","0.00",
="08988P","晶豪科元富6A售02","293,000","13","221,980","0.74","0.78","0.72","0.77","+","0.03","0.76","37","0.77","25","0.00",
="08989P","鴻海元富6B售03","102,000","3","40,840","0.40","0.41","0.40","0.41","X","0.00","0.39","25","0.40","25","0.00",
="08990P","台積電兆豐6B售03","0","0","0","--","--","--","--"," ","0.00","0.14","202","0.15","10","0.00",
="08991P","華邦電兆豐6A售02","272,000","18","162,220","0.60","0.61","0.57","0.57","+","0.02","0.57","10","0.58","10","0.00",
="08992P","鴻海兆豐6B售04","157,000","3","78,670","0.53","0.53","0.50","0.50","-","0.03","0.50","10","0.51","10","0.00",
="08993P","鴻海兆豐6B售05","0","0","0","--","--","--","--"," ","0.00","0.31","10","0.32","10","0.00",
="08994P","為升國泰6B售01","0","0","0","--","--","--","--"," ","0.00","0.60","499","0.61","340","0.00",
="08995P","廣宇國泰6A售01","169,000","5","148,500","0.90","0.90","0.86","0.88","-","0.02","0.88","499","0.89","290","0.00",
="08996P","宏達電群益6A售08","0","0","0","--","--","--","--"," ","0.00","1.10","25","1.11","10","0.00",
="08997P","聯發科統一6A售04","166,000","7","62,930","0.38","0.39","0.37","0.37","-","0.03","0.37","315","0.38","113","0.00",
="08998P","富邦金凱基6A售06","1,000","1","510","0.51","0.51","0.51","0.51","-","0.04","0.50","30","0.51","30","0.00",
="08999P","友達台新6A售01","0","0","0","--","--","--","--"," ","0.00","1.67","10","1.68","10","0.00",
"1101","台泥","871,390","367","30,254,123","34.70","34.80","34.65","34.70","+","0.10","34.70","70","34.75","8","18.36",
"1102","亞泥","278,987","169","7,733,783","27.80","27.85","27.65","27.75"," ","0.00","27.70","23","27.75","7","23.52",
"1103","嘉泥","730,163","222","8,104,043","11.10","11.25","10.95","11.05","+","0.10","11.00","6","11.05","31","69.06",
"1104","環泥","129,673","57","3,350,776","25.80","25.90","25.70","25.90","+","0.10","25.80","1","25.90","12","10.00",
"1108","幸福","571,193","72","5,456,776","9.58","9.64","9.55","9.58","+","0.04","9.58","3","9.61","1","16.81",
"1109","信大","52,199","17","535,029","10.25","10.25","10.25","10.25"," ","0.00","10.25","1","10.30","5","18.98",
"1110","東泥","37,381","17","589,131","15.80","15.80","15.70","15.80","+","0.05","15.65","11","15.80","13","526.67",
"1201","味全","467,874","155","8,922,645","19.15","19.15","19.00","19.10"," ","0.00","19.05","6","19.10","2","0.00",
"1203","味王","100,029","68","2,499,223","25.40","25.40","24.90","24.90","-","0.55","24.90","1","25.10","3","13.99",
"1210","大成","4,469,677","1,836","143,686,564","32.10","32.40","31.95","32.15","+","0.40","32.15","10","32.20","8","10.65",
"1213","大飲","31,520","26","545,094","17.30","17.40","17.20","17.35","+","0.05","17.25","3","17.35","9","64.26",
"1215","卜蜂","1,260,415","864","83,922,349","66.80","67.40","66.10","66.40","-","0.60","66.40","34","66.80","1","12.55",
"1216","統一","2,894,547","1,771","173,090,627","60.00","60.10","59.60","59.70","-","0.30","59.70","87","59.80","115","23.14",
"1217","愛之味","834,222","195","6,375,027","7.62","7.67","7.62","7.64","+","0.02","7.63","34","7.65","11","33.22",
"1218","泰山","3,824,024","1,392","66,178,196","17.30","17.55","17.05","17.30","+","0.05","17.30","75","17.35","35","82.38",
"1219","福壽","70,329","33","1,203,623","17.25","17.25","17.05","17.05","+","0.05","17.05","7","17.10","16","35.52",
"1220","台榮","54,100","20","588,400","10.90","10.90","10.85","10.90"," ","0.00","10.85","4","10.90","31","13.63",
"1225","福懋油","244","5","11,747","--","--","--","--"," ","0.00","49.30","4","50.20","2","29.47",
"1227","佳格","162,936","167","13,006,993","80.20","80.20","79.70","79.70","-","0.50","79.70","13","79.90","5","29.96",
"1229","聯華","1,044,079","431","29,032,626","27.75","27.95","27.70","27.70"," ","0.00","27.70","163","27.75","2","11.12",
"1231","聯華食","100,896","48","3,510,768","34.70","34.85","34.65","34.85","+","0.15","34.80","7","34.85","12","12.81",
"1232","大統益","38,300","34","3,519,700","91.80","92.30","91.50","92.30"," ","0.00","91.80","9","92.40","1","16.63",
"1233","天仁","72,100","15","2,671,100","37.00","37.10","37.00","37.00"," ","0.00","37.00","5","37.15","1","20.44",
"1234","黑松","27,106","28","908,600","33.60","33.65","33.35","33.60","+","0.10","33.45","1","33.50","1","12.22",
"1235","興泰","15,160","10","430,228","28.40","28.40","28.35","28.35","-","0.05","28.30","5","28.40","1","9.30",
"1236","宏亞","9,001","9","154,817","17.10","17.25","17.10","17.20","+","0.05","17.20","1","17.25","10","52.12",
"1256","鮮活果汁-KY","31,300","30","4,466,400","143.00","143.50","142.00","142.00","-","1.00","142.00","4","143.50","4","16.73",
"1262","綠悅-KY","374,256","261","50,329,572","135.00","135.50","133.00","134.50","-","0.50","134.50","12","135.00","24","10.39",
"1301","台塑","1,911,776","1,236","170,797,304","89.30","89.70","89.10","89.40","+","0.10","89.30","7","89.50","914","13.07",
"1303","南亞","4,710,149","1,383","334,922,479","71.30","71.40","70.90","71.00","-","0.30","70.90","215","71.00","166","10.36",
"1304","台聚","381,366","197","5,798,235","15.25","15.25","15.20","15.20","-","0.05","15.20","154","15.25","75","12.99",
"1305","華夏","846,373","412","23,926,708","28.40","28.45","28.15","28.15","+","0.05","28.15","11","28.20","90","8.18",
"1307","三芳","55,038","50","2,061,173","37.30","37.55","37.30","37.55","+","0.05","37.50","3","37.55","4","12.52",
"1308","亞聚","225,360","75","4,161,589","18.50","18.55","18.40","18.45","-","0.10","18.45","84","18.55","3","12.90",
"1309","台達化","182,770","74","1,779,588","9.78","9.79","9.70","9.71","-","0.03","9.71","15","9.75","23","19.42",
"1310","台苯","4,314,335","1,514","101,574,395","23.70","23.75","23.40","23.55","-","0.15","23.50","235","23.55","39","8.66",
"1312","國喬","2,138,851","628","44,395,503","20.95","20.95","20.65","20.80","-","0.05","20.80","16","20.85","43","7.35",
"1312A","國喬特","10,000","7","272,850","27.30","27.35","27.20","27.30"," ","0.00","27.20","35","27.35","3","0.00",
"1313","聯成","703,395","256","9,387,413","13.40","13.40","13.25","13.40","+","0.10","13.35","113","13.40","138","11.17",
"1314","中石化","4,620,158","897","52,453,519","11.40","11.40","11.30","11.40","+","0.05","11.35","291","11.40","1,310","162.86",
"1315","達新","19,500","12","491,448","25.10","25.30","25.10","25.30","+","0.15","25.20","3","25.30","2","17.82",
"1316","上曜","719,732","370","18,933,820","26.05","26.75","25.90","26.00","+","0.10","26.00","16","26.10","6","0.00",
"1319","東陽","1,934,089","1,230","106,766,695","55.70","55.80","55.00","55.10","-","0.60","55.10","201","55.20","19","14.09",
"1321","大洋","181,332","41","4,576,183","25.30","25.40","25.15","25.25"," ","0.00","25.20","1","25.30","2","0.00",
"1323","永裕","113,000","70","3,743,100","33.10","33.40","32.85","33.40","+","0.30","33.00","1","33.40","2","11.28",
"1324","地球","52,000","23","689,950","13.15","13.35","13.15","13.20","+","0.05","13.20","1","13.25","5","8.00",
"1325","恆大","14,044","20","298,882","21.20","21.40","21.20","21.40"," ","0.00","21.30","3","21.40","23","23.26",
"1326","台化","3,536,362","2,642","320,444,345","89.90","91.00","89.60","90.70","+","1.20","90.70","98","90.80","4","10.86",
"1337","再生-KY","871,492","308","12,413,835","14.25","14.35","14.15","14.20"," ","0.00","14.20","55","14.25","28","10.52",
"1338","廣華-KY","730,150","574","78,765,275","107.50","109.00","106.50","107.00","+","0.50","107.00","44","108.00","7","13.16",
"1339","昭輝","48,000","39","2,118,000","44.35","44.35","44.05","44.10"," ","0.00","44.10","2","44.20","15","13.78",
"1340","勝悅-KY","766,260","605","39,137,262","50.20","51.60","50.10","51.40","+","1.60","51.30","26","51.50","13","7.36",
"1402","遠東新","1,146,216","477","28,077,411","24.55","24.55","24.45","24.50"," ","0.00","24.50","134","24.55","118","19.44",
"1409","新纖","298,984","134","2,727,167","9.10","9.15","9.10","9.11","+","0.01","9.11","13","9.12","5","22.22",
"1410","南染","91,400","51","2,283,750","24.85","25.10","24.85","25.05","+","0.25","25.05","1","25.15","3","17.28",
"1413","宏洲","210,429","64","1,303,694","6.20","6.33","6.17","6.21","+","0.04","6.20","1","6.21","25","0.00",
