"106年07月03日 大盤統計資訊"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)",
="058047","榮化群益69購01","0","0","0","--","--","--","--"," ","0.00","0.47","25","0.48","10","42.40",
="058048","儒鴻群益69購01","576,000","27","1,192,750","1.90","2.36","1.90","2.36","+","0.61","2.36","20","2.40","10","392.50",
="058049","聯發科群益69購02","1,907,000","68","2,520,280","1.23","1.50","1.23","1.31","+","0.21","1.29","25","1.31","16","267.50",
="058050","佳世達國泰69購01","51,000","6","241,630","4.69","4.78","4.69","4.78","+","0.08","4.50","110","4.58","20","23.05",
="058051","和碩國泰6A購01","70,000","4","142,900","1.97","2.06","1.97","2.06","+","0.15","2.05","30","2.07","30","97.60",
="058052","長華國泰69購01","317,000","5","180,710","0.59","0.59","0.57","0.57","+","0.03","0.58","150","0.60","120","132.50",
="058053","國喬國泰6A購01","741,000","25","496,800","0.65","0.74","0.64","0.69","+","0.04","0.65","499","0.66","100","21.30",
="058054","華邦電國泰69購02","0","0","0","--","--","--","--"," ","0.00","4.89","110","--","0","18.15",
="058055","華通國泰69購01","147,000","10","152,300","1.06","1.06","0.97","0.97","-","0.14","0.98","300","1.00","100","24.40",
="058056","新日興國泰6A購01","491,000","11","564,060","1.10","1.17","1.10","1.17","+","0.16","1.16","499","1.17","100","99.90",
="058057","綠悅國泰6A購01","21,000","2","4,410","0.21","0.21","0.21","0.21","X","0.00","0.17","30","0.19","30","125.50",
="058058","台積電富邦69購02","2,000","2","5,380","2.70","2.70","2.68","2.68","-","0.10","2.74","10","2.83","1","209.00",
="058059","百和富邦6B購01","495,000","19","645,700","1.32","1.37","1.27","1.32","-","0.01","1.32","20","1.37","10","114.00",
="058060","瑞軒富邦69購01","0","0","0","--","--","--","--"," ","0.00","0.22","10","0.23","10","21.00",
="058061","瑞智富邦6C購01","210,000","16","152,700","0.72","0.74","0.72","0.73","+","0.01","0.71","10","0.72","10","34.75",
="058062","葡萄王富邦6B購01","0","0","0","--","--","--","--"," ","0.00","1.07","10","1.11","10","203.50",
="058063","元大金凱基69購02","1,698,000","22","1,100,360","0.64","0.68","0.64","0.68","+","0.03","0.66","30","0.69","30","13.35",
="058064","宏達電凱基69購01","50,000","1","25,500","0.51","0.51","0.51","0.51"," ","0.00","0.48","30","0.49","30","71.70",
="058065","宏達電凱基69購02","15,000","1","6,150","0.41","0.41","0.41","0.41","-","0.03","0.41","15","0.42","30","71.70",
="058066","宏達電凱基69購03","0","0","0","--","--","--","--"," ","0.00","0.30","30","0.31","30","71.70",
="058067","佳世達凱基69購02","0","0","0","--","--","--","--"," ","0.00","2.48","30","2.58","30","23.05",
="058068","明泰凱基69購01","0","0","0","--","--","--","--"," ","0.00","1.69","30","1.79","30","27.40",
="058069","南亞科宏遠69購01","0","0","0","--","--","--","--"," ","0.00","1.82","10","1.87","10","54.30",
="058070","神達宏遠69購01","0","0","0","--","--","--","--"," ","0.00","1.42","10","1.46","10","38.80",
="058071","富邦金宏遠69購01","20,000","2","3,200","0.16","0.16","0.16","0.16","+","0.01","0.15","10","0.17","25","46.85",
="058072","寶滬深宏遠69購01","70,000","3","43,300","0.62","0.62","0.61","0.61","-","0.02","0.60","10","0.61","10","16.53",
="058073","聯鈞第一73購01","0","0","0","--","--","--","--"," ","0.00","1.15","10","1.16","10","138.50",
="058074","和碩群益69購01","0","0","0","--","--","--","--"," ","0.00","1.69","25","1.72","10","97.60",
="058075","美律群益6A購01","197,000","12","374,980","1.94","1.94","1.84","1.86","-","0.14","1.86","25","1.87","10","186.50",
="058076","仁寶日盛6A購01","25,000","1","32,500","1.30","1.30","1.30","1.30","X","0.00","1.29","25","--","0","20.60",
="058077","鎧勝日盛69購01","423,000","10","230,710","0.54","0.61","0.53","0.53","X","0.00","0.53","20","0.54","25","108.00",
="058078","可成統一6A購03","0","0","0","--","--","--","--"," ","0.00","1.62","216","1.66","10","365.00",
="058079","台塑統一69購01","20,000","2","16,100","0.80","0.81","0.80","0.81","-","0.02","0.81","20","0.82","10","92.90",
="058080","京元電統一69購01","0","0","0","--","--","--","--"," ","0.00","1.77","10","1.84","10","31.00",
="058081","敬鵬統一69購01","10,000","1","9,900","0.99","0.99","0.99","0.99","-","0.04","0.97","20","0.99","10","61.40",
="058082","新光金統一6A購02","0","0","0","--","--","--","--"," ","0.00","0.28","20","0.29","10","8.13",
="058083","允強凱基69購01","2,253,000","88","2,106,990","0.94","0.97","0.91","0.96","+","0.02","0.96","6","1.01","30","26.20",
="058084","可成凱基69購01","618,000","20","1,267,200","2.08","2.12","2.00","2.08","-","0.05","2.08","20","2.10","35","365.00",
="058085","可成凱基69購02","1,434,000","34","3,001,310","2.13","2.16","2.04","2.13","-","0.06","2.13","30","2.15","30","365.00",
="058086","可成凱基69購03","1,955,000","48","3,266,620","1.71","1.75","1.60","1.71","-","0.08","1.71","30","1.73","30","365.00",
="058087","台聚凱基69購01","0","0","0","--","--","--","--"," ","0.00","0.58","30","0.59","30","15.60",
="058088","宏全凱基69購01","15,000","1","10,950","0.73","0.73","0.73","0.73","-","0.02","0.72","30","0.73","30","60.10",
="058089","華夏凱基69購01","210,000","5","77,700","0.37","0.37","0.37","0.37","X","0.00","0.36","30","0.37","30","28.60",
="058090","華通凱基69購01","139,000","6","77,150","0.57","0.57","0.52","0.52","-","0.08","0.53","30","0.54","30","24.40",
="058091","華通凱基69購02","522,000","14","410,590","0.81","0.81","0.75","0.75","-","0.05","0.76","30","0.77","30","24.40",
="058092","新光金凱基69購02","50,000","1","12,000","0.24","0.24","0.24","0.24","X","0.00","0.23","30","0.24","30","8.13",
="058093","精誠凱基69購01","0","0","0","--","--","--","--"," ","0.00","0.39","30","0.40","30","64.70",
="058094","聚陽凱基69購01","334,000","16","540,010","1.53","1.67","1.53","1.67","X","0.00","1.64","30","1.67","30","150.00",
="058095","廣宇凱基69購01","95,000","3","24,580","0.26","0.26","0.24","0.24","-","0.05","0.22","30","0.23","30","27.20",
="058096","廣宇凱基69購02","78,000","4","26,850","0.36","0.36","0.32","0.32","-","0.07","0.30","30","0.31","30","27.20",
="058097","聯成凱基69購01","0","0","0","--","--","--","--"," ","0.00","0.66","30","0.68","30","13.50",
="058098","燁輝凱基69購01","537,000","7","197,360","0.34","0.38","0.34","0.37","+","0.04","0.37","30","0.38","30","13.60",
="058099","鎧勝凱基69購01","935,000","28","485,290","0.39","0.66","0.39","0.52","+","0.17","0.53","30","0.55","30","108.00",
="058100","兆赫兆豐6A購01","159,000","4","74,730","0.47","0.47","0.47","0.47","-","0.01","0.45","10","0.46","10","30.90",
="058101","智易兆豐6A購01","0","0","0","--","--","--","--"," ","0.00","0.17","10","0.18","10","51.50",
="058102","可成中信69購04","2,000","1","9,320","4.66","4.66","4.66","4.66","X","0.00","4.81","30","4.84","10","365.00",
="058103","可成中信69購05","4,000","2","13,480","3.37","3.37","3.37","3.37","X","0.00","3.48","30","3.50","10","365.00",
="058104","中壽台新69購01","135,000","2","99,900","0.74","0.74","0.74","0.74","-","0.06","0.73","20","0.74","20","0.00",
="058105","鴻海台新6C購01","5,000","1","32,000","6.40","6.40","6.40","6.40","X","0.00","5.75","10","6.20","10","0.00",
="058106","華邦電永豐6A購02","40,000","1","61,600","1.54","1.54","1.54","1.54","X","0.00","1.54","30","1.59","30","18.15",
="058107","聚陽永昌6A購01","8,000","3","19,780","2.42","2.49","2.42","2.49","+","0.13","2.60","10","2.66","10","0.00",
="058108","瑞軒元富69購01","0","0","0","--","--","--","--"," ","0.00","0.31","25","0.32","25","21.00",
="058109","GIS元大69購05","0","0","0","--","--","--","--"," ","0.00","4.09","100","4.16","20","229.00",
="058110","T50反1元大69購05","0","0","0","--","--","--","--"," ","0.00","0.30","100","0.31","100","14.06",
="058111","中石化元大69購02","1,279,000","19","561,280","0.39","0.46","0.39","0.46","+","0.06","0.45","20","0.46","90","11.90",
="058112","台灣大元大69購01","30,000","1","31,500","1.05","1.05","1.05","1.05","X","0.00","1.05","100","1.12","100","115.00",
="058113","宏全元大69購01","210,000","3","83,900","0.40","0.40","0.39","0.39","X","0.00","0.39","100","0.40","100","60.10",
="058114","茂林元大6B購01","0","0","0","--","--","--","--"," ","0.00","0.30","100","0.31","100","48.00",
="058115","國泰金元大6B購01","1,665,000","19","1,199,750","0.73","0.73","0.70","0.73","+","0.04","0.73","100","0.74","50","48.60",
="058116","智邦元大6A購01","591,000","21","801,730","1.32","1.39","1.32","1.35","+","0.02","1.34","100","1.35","100","78.00",
="058117","貿聯元大69購02","66,000","9","91,770","1.43","1.43","1.36","1.36","-","0.15","1.34","100","1.36","90","210.00",
="058118","劍麟元大69購01","3,000","1","270","0.09","0.09","0.09","0.09","X","0.00","0.08","100","0.09","100","146.50",
="058119","瑞軒國泰69購01","1,000","1","410","0.41","0.41","0.41","0.41","X","0.00","0.40","499","0.41","190","21.00",
="058120","中信金富邦69購01","98,000","1","71,540","0.73","0.73","0.73","0.73","+","0.01","0.73","30","0.75","30","20.00",
="058121","中華電富邦69購01","156,000","6","76,660","0.52","0.56","0.49","0.56","+","0.06","0.53","30","0.56","30","109.00",
="058122","中鋼富邦69購01","400,000","5","112,000","0.28","0.28","0.28","0.28","+","0.05","0.30","5","0.32","30","25.40",
="058123","力達凱基6B購01","29,000","2","9,440","0.34","0.34","0.32","0.32","-","0.03","0.32","30","0.33","30","112.00",
="058124","大同凱基69購01","0","0","0","--","--","--","--"," ","0.00","0.87","30","0.97","30","13.10",
="058125","京元電凱基69購02","3,230,000","75","4,350,620","1.37","1.38","1.30","1.36","-","0.03","1.36","10","--","0","31.00",
="058126","和大凱基69購05","69,000","4","63,820","0.93","0.96","0.89","0.89","-","0.05","0.88","30","0.91","30","148.00",
="058127","英業達凱基69購01","1,648,000","50","2,622,760","1.47","1.70","1.47","1.55","+","0.16","1.55","30","1.57","30","25.40",
="058128","英業達凱基69購03","970,000","18","1,463,450","1.39","1.63","1.39","1.48","X","0.00","1.50","30","1.52","30","25.40",
="058129","麗豐凱基69購01","357,000","9","221,720","0.63","0.65","0.61","0.61","-","0.03","0.59","30","0.60","30","138.50",
="058130","華邦電日盛6A購01","0","0","0","--","--","--","--"," ","0.00","3.14","25","3.22","10","18.15",
="058131","儒鴻日盛69購01","24,000","12","91,100","3.59","4.09","3.59","4.09","+","0.47","4.05","25","4.13","25","392.50",
="058132","T50反1統一6C購01","0","0","0","--","--","--","--"," ","0.00","0.39","10","0.40","10","14.06",
="058133","卜蜂統一6B購01","10,000","1","25,600","2.56","2.56","2.56","2.56","X","0.00","2.48","108","2.53","10","72.80",
="058134","元石油統一6B購01","92,000","5","42,320","0.46","0.46","0.46","0.46","+","0.04","0.46","216","0.47","108","16.23",
="058135","和碩統一69購01","353,000","21","362,460","0.97","1.05","0.97","1.04","+","0.08","1.04","216","1.05","10","97.60",
="058136","南亞科統一6C購01","0","0","0","--","--","--","--"," ","0.00","1.30","10","1.33","10","54.30",
="058137","華邦電統一6B購01","2,000","2","3,360","1.71","1.71","1.65","1.65","X","0.00","1.60","1","1.67","10","18.15",
="058138","聯發科統一6A購02","25,000","3","29,750","1.19","1.19","1.19","1.19","+","0.13","1.15","208","1.18","10","267.50",
="058139","富邦金中信69購02","0","0","0","--","--","--","--"," ","0.00","0.23","10","0.24","10","46.85",
="058140","台積電台新6C購01","89,000","5","192,560","2.13","2.18","2.08","2.18","+","0.14","2.17","20","2.20","10","0.00",
="058141","瑞儀台新69購01","148,000","6","124,400","0.83","0.85","0.83","0.85","+","0.01","0.83","20","0.84","10","0.00",
="058142","可成永豐6A購02","42,000","7","94,140","2.31","2.31","2.22","2.30","-","0.07","2.29","30","2.30","7","365.00",
="058143","微星永豐6A購01","13,000","2","6,470","0.50","0.50","0.49","0.49","+","0.02","0.49","30","0.50","30","70.50",
="058144","瑞儀永豐69購01","84,000","4","67,710","0.81","0.81","0.80","0.80","-","0.01","0.80","30","0.81","30","67.70",
="058145","廣達永豐69購01","2,000","1","1,900","0.95","0.95","0.95","0.95","X","0.00","0.91","30","0.93","30","71.80",
="058146","緯創永豐69購02","99,000","5","73,420","0.75","0.75","0.74","0.75","+","0.01","0.75","29","0.76","30","31.10",
="058147","聯發科永豐6A購01","30,000","2","43,700","1.37","1.50","1.37","1.50","+","0.17","1.42","30","1.46","30","267.50",
="058148","可成元大69購03","152,000","6","380,400","2.57","2.57","2.43","2.53"," ","0.00","2.57","100","2.64","50","365.00",
="058149","台苯元大6B購01","253,000","7","173,710","0.69","0.70","0.67","0.68","-","0.02","0.67","100","0.68","100","21.30",
="058150","亞光元大69購02","0","0","0","--","--","--","--"," ","0.00","0.25","100","0.26","100","53.40",
="058151","佳世達元大69購01","57,000","9","114,820","2.03","2.06","1.96","1.96","-","0.06","1.90","100","1.93","50","23.05",
="058152","明泰元大69購01","159,000","18","153,620","0.96","1.00","0.94","0.96","-","0.04","0.96","110","0.97","100","27.40",
="058153","華邦電元大69購02","0","0","0","--","--","--","--"," ","0.00","3.04","100","3.12","10","18.15",
="058154","華新科元大69購03","472,000","23","369,850","0.77","0.82","0.74","0.74","-","0.05","0.73","110","0.74","100","53.90",
="058155","廣宇元大6A購02","125,000","3","30,400","0.26","0.26","0.24","0.24","-","0.06","0.23","100","0.24","100","27.20",
="058156","緯創元大69購02","153,000","4","205,580","1.31","1.36","1.31","1.36","+","0.08","1.39","100","1.40","100","31.10",
="058157","友達元富69購02","0","0","0","--","--","--","--"," ","0.00","1.23","25","1.27","10","13.55",
="058158","美律元富69購01","0","0","0","--","--","--","--"," ","0.00","1.53","25","1.55","25","186.50",
="058159","華新科元富69購02","753,000","25","575,640","0.75","0.79","0.74","0.74","-","0.04","0.73","25","0.74","25","53.90",
="058160","榮化元富69購02","0","0","0","--","--","--","--"," ","0.00","0.31","25","0.32","25","42.40",
="058161","日股2X群益6A購01","0","0","0","--","--","--","--"," ","0.00","0.88","25","0.89","10","29.45",
="058162","微星群益69購03","72,000","2","38,160","0.53","0.53","0.53","0.53","-","0.01","0.53","25","0.54","10","70.50",
="058163","新光金群益69購03","0","0","0","--","--","--","--"," ","0.00","0.16","25","0.17","10","8.13",
="058164","緯創群益69購01","2,000","1","1,860","0.93","0.93","0.93","0.93","X","0.00","0.96","25","0.97","10","31.10",
="058165","緯創群益69購02","5,000","1","3,750","0.75","0.75","0.75","0.75","+","0.01","0.76","25","0.77","10","31.10",
="058166","聯發科群益69購03","65,000","10","171,500","2.50","2.70","2.50","2.63","+","0.46","2.52","25","2.58","10","267.50",
="058167","聯鈞群益69購02","0","0","0","--","--","--","--"," ","0.00","0.45","25","0.46","10","138.50",
="058168","華邦電玉山69購01","0","0","0","--","--","--","--"," ","0.00","2.66","10","2.76","10","0.00",
="058169","矽創國泰69購01","555,000","11","310,350","0.56","0.57","0.55","0.55"," ","0.00","0.54","350","0.56","112","94.20",
="058170","信錦國泰69購01","10,000","1","10,500","1.05","1.05","1.05","1.05","-","0.01","1.05","480","1.06","100","70.50",
="058171","FB上証富邦69購01","11,000","1","15,620","1.42","1.42","1.42","1.42","-","0.04","1.40","11","1.41","12","28.98",
="058172","宏達電富邦69購03","0","0","0","--","--","--","--"," ","0.00","0.46","11","0.47","13","71.70",
="058173","鴻海富邦69購02","350,000","10","1,661,520","4.73","4.97","4.71","4.71","-","0.03","4.61","10","4.71","10","116.50",
="058174","鴻海凱基69購02","0","0","0","--","--","--","--"," ","0.00","4.01","30","4.11","30","116.50",
="058175","鴻海凱基69購03","0","0","0","--","--","--","--"," ","0.00","3.30","30","3.40","30","116.50",
="058176","鴻海凱基69購05","135,000","15","1,685,500","12.80","12.80","12.30","12.30"," ","0.00","12.10","30","12.30","30","116.50",
="058177","台積電日盛69購02","194,000","17","256,930","1.32","1.37","1.29","1.37"," ","0.00","1.38","1","1.40","25","209.00",
="058178","綠悅日盛6A購01","0","0","0","--","--","--","--"," ","0.00","0.17","25","0.18","25","125.50",
="058179","潤泰全日盛69購01","0","0","0","--","--","--","--"," ","0.00","0.24","25","0.25","25","45.10",
="058180","緯創日盛69購01","0","0","0","--","--","--","--"," ","0.00","0.95","25","0.97","25","31.10",
="058181","聯鈞日盛6A購01","0","0","0","--","--","--","--"," ","0.00","0.37","25","0.38","25","138.50",
="058182","台積電統一6C購02","408,000","5","447,220","1.06","1.11","1.05","1.11","+","0.04","1.08","498","1.11","198","209.00",
="058183","台積電統一73購01","2,281,000","58","1,881,830","0.83","0.84","0.81","0.84"," ","0.00","0.83","35","0.84","60","209.00",
="058184","葡萄王統一69購03","17,000","1","7,990","0.47","0.47","0.47","0.47","+","0.01","0.47","10","0.48","10","203.50",
="058185","廣宇統一6B購01","60,000","4","18,100","0.31","0.31","0.28","0.28","-","0.05","0.28","223","0.29","108","27.20",
="058186","緯創統一6B購01","40,000","4","31,500","0.79","0.79","0.77","0.77","-","0.01","0.78","216","0.79","108","31.10",
="058187","T50反1第一73購01","0","0","0","--","--","--","--"," ","0.00","0.27","10","0.29","10","14.06",
="058188","可成群益69購04","0","0","0","--","--","--","--"," ","0.00","3.16","25","3.23","1","365.00",
="058189","彩晶群益69購02","349,000","8","527,700","1.52","1.56","1.46","1.56","+","0.14","1.54","25","1.56","10","9.28",
="058190","景碩群益69購01","310,000","8","184,990","0.62","0.62","0.57","0.57","-","0.06","0.57","25","0.58","10","79.60",
="058191","鴻海群益69購04","0","0","0","--","--","--","--"," ","0.00","4.91","25","5.05","10","116.50",
="058192","S&P反1元大6C購01","120,000","2","49,200","0.41","0.41","0.41","0.41","X","0.00","0.40","199","0.41","50","15.70",
="058193","中壽元大6A購01","132,000","6","102,090","0.78","0.78","0.76","0.76","-","0.02","0.76","100","0.77","100","30.25",
="058194","日月光元大69購01","514,000","14","173,770","0.32","0.36","0.32","0.35","+","0.01","0.33","100","0.34","100","39.05",
="058195","宏全元大69購02","70,000","3","28,900","0.43","0.43","0.41","0.41","-","0.03","0.41","100","0.42","100","60.10",
="058196","宏達電元大69購04","210,000","6","111,100","0.56","0.56","0.51","0.51","-","0.04","0.50","100","0.51","100","71.70",
="058197","奇力新元大69購02","665,000","17","355,910","0.59","0.59","0.52","0.52","-","0.10","0.52","115","0.53","100","80.00",
="058198","信邦元大69購01","0","0","0","--","--","--","--"," ","0.00","0.20","100","0.21","100","71.60",
="058199","榮成元大69購01","105,000","13","204,070","1.91","2.02","1.89","2.00","+","0.19","2.01","100","2.04","100","34.50",
="058200","啟碁元富6A購01","789,000","29","838,020","1.06","1.09","1.02","1.09","+","0.02","1.08","25","1.09","25","90.80",
="058201","可成台新6C購02","25,000","3","83,850","3.36","3.37","3.31","3.31","X","0.00","3.30","20","3.37","20","0.00",
="058202","和碩台新69購01","63,000","3","73,460","1.09","1.18","1.09","1.18","+","0.15","1.20","20","1.21","20","0.00",
="058203","南亞科台新69購01","0","0","0","--","--","--","--"," ","0.00","2.10","20","2.13","20","0.00",
="058204","康友台新69購01","0","0","0","--","--","--","--"," ","0.00","0.65","20","0.66","20","0.00",
="058205","智邦合庫69購01","0","0","0","--","--","--","--"," ","0.00","1.52","10","1.59","10","78.00",
="058206","宏達電永豐6A購01","205,000","5","126,400","0.64","0.64","0.59","0.59","-","0.03","0.59","30","0.60","30","71.70",
="058207","榮成永豐6A購01","0","0","0","--","--","--","--"," ","0.00","1.36","30","1.40","30","34.50",
="058208","上銀兆豐6A購03","330,000","8","116,000","0.37","0.37","0.34","0.34","-","0.05","0.33","10","0.34","10","201.00",
="058209","智邦兆豐6A購01","2,000","1","2,540","1.27","1.27","1.27","1.27","+","0.10","1.26","5","1.27","10","78.00",
="058210","GIS兆豐6A購03","0","0","0","--","--","--","--"," ","0.00","4.84","10","--","0","229.00",
="058211","友達兆豐6A購02","145,000","16","152,100","1.02","1.15","1.02","1.15","+","0.14","1.12","10","1.15","9","13.55",
="058212","廣宇兆豐6A購01","0","0","0","--","--","--","--"," ","0.00","0.25","10","0.26","10","27.20",
="058213","大成國泰6A購01","125,000","4","203,240","1.62","1.64","1.62","1.64","X","0.00","1.64","340","1.67","10","32.70",
="058214","仁寶國泰69購01","0","0","0","--","--","--","--"," ","0.00","1.02","30","1.04","30","20.60",
="058215","崇越國泰69購01","200,000","4","168,200","0.85","0.85","0.84","0.84","+","0.04","0.80","250","0.82","100","92.10",
="058216","友達富邦6A購01","84,000","7","201,320","2.38","2.44","2.38","2.44","+","0.24","2.45","11","2.51","11","13.55",
="058217","可成富邦6A購04","2,000","1","9,860","4.93","4.93","4.93","4.93","-","0.01","5.05","20","5.10","10","365.00",
="058218","聯詠富邦69購01","0","0","0","--","--","--","--"," ","0.00","1.14","30","1.17","30","124.50",
="058219","貿聯兆豐6A購01","10,000","1","12,200","1.22","1.22","1.22","1.22","-","0.08","1.16","10","1.19","10","210.00",
="058220","友達凱基69購01","155,000","10","242,260","1.55","1.58","1.55","1.58","+","0.10","1.66","30","1.70","30","13.55",
="058221","台化凱基69購01","1,288,000","17","752,900","0.58","0.59","0.58","0.59","+","0.01","0.59","30","0.60","30","96.20",
="058222","台塑凱基69購01","425,000","8","246,620","0.58","0.59","0.57","0.59"," ","0.00","0.59","30","0.60","30","92.90",
="058223","台新金凱基69購01","67,000","10","95,660","1.40","1.43","1.40","1.43","X","0.00","1.43","30","1.47","30","13.95",
="058224","兆豐金凱基69購01","251,000","7","202,780","0.80","0.84","0.79","0.84","+","0.06","0.83","30","0.84","30","25.60",
="058225","亞翔凱基69購01","130,000","2","21,100","0.17","0.17","0.16","0.16"," ","0.00","0.16","35","0.17","30","34.05",
="058226","康舒凱基69購01","0","0","0","--","--","--","--"," ","0.00","0.32","30","0.33","30","23.35",
="058227","中信金亞東69購01","22,000","2","34,320","1.56","1.56","1.56","1.56","+","0.02","1.56","10","1.58","10","20.00",
="058228","中信金亞東69購02","3,000","1","2,520","0.84","0.84","0.84","0.84","+","0.01","0.84","10","0.85","10","20.00",
="058229","富邦金日盛6A購01","0","0","0","--","--","--","--"," ","0.00","0.40","25","0.41","225","46.85",
="05822P","寶成第一68售02","0","0","0","--","--","--","--"," ","0.00","0.63","10","0.73","10","43.25",
="058230","景碩日盛69購01","0","0","0","--","--","--","--"," ","0.00","0.29","25","0.30","25","79.60",
="058231","微星日盛69購01","300,000","3","189,000","0.63","0.63","0.63","0.63","-","0.04","0.64","25","0.65","25","70.50",
="058232","群創日盛69購02","33,000","6","111,660","3.38","3.65","3.33","3.65","+","0.40","3.60","25","3.65","18","16.30",
="058233","榮成日盛69購01","0","0","0","--","--","--","--"," ","0.00","2.24","25","2.27","18","34.50",
="058234","T50反1統一69購04","0","0","0","--","--","--","--"," ","0.00","0.17","416","0.18","208","14.06",
="058235","台積電統一6B購04","45,000","5","44,250","0.98","0.99","0.98","0.98","-","0.02","1.01","226","1.03","10","209.00",
="058236","上証2X元大69購01","1,100,000","70","919,650","0.90","0.91","0.77","0.81","-","0.07","0.81","95","0.82","100","39.33",
="058237","京元電元大6A購01","0","0","0","--","--","--","--"," ","0.00","1.41","100","1.44","100","31.00",
="058238","華固元大69購01","815,000","11","440,580","0.52","0.58","0.52","0.57","+","0.13","0.56","100","0.57","100","71.80",
="058239","華通元大6C購01","802,000","24","884,760","1.13","1.13","1.07","1.09","-","0.10","1.08","100","1.09","99","24.40",
="058240","綠悅元大6A購01","0","0","0","--","--","--","--"," ","0.00","0.15","100","0.16","100","125.50",
="058241","華邦電第一73購01","0","0","0","--","--","--","--"," ","0.00","2.92","10","3.00","10","18.15",
="058242","榮成第一73購01","48,000","4","160,400","3.27","3.35","3.27","3.34","+","0.29","3.35","10","3.37","10","34.50",
="058243","新光金台新6C購01","50,000","1","13,000","0.26","0.26","0.26","0.26","X","0.00","0.26","20","0.27","20","0.00",
="058244","臻鼎台新69購01","306,000","3","189,720","0.62","0.62","0.62","0.62","+","0.11","0.65","10","0.66","10","0.00",
="058245","T50反1玉山6C購01","150,000","1","30,000","0.20","0.20","0.20","0.20","-","0.01","0.19","10","0.20","10","0.00",
="058246","T50反1玉山6C購02","0","0","0","--","--","--","--"," ","0.00","0.14","10","0.15","10","0.00",
="058247","華邦電永豐6A購03","75,000","11","73,560","1.02","1.02","0.96","0.98","+","0.01","0.97","30","0.98","30","18.15",
="058248","華固永豐69購01","1,679,000","43","965,590","0.53","0.61","0.52","0.60","+","0.08","0.59","30","0.60","30","71.80",
="058249","鑽全永豐69購02","0","0","0","--","--","--","--"," ","0.00","0.43","30","0.44","30","86.30",
="058250","元石油群益6A購01","0","0","0","--","--","--","--"," ","0.00","0.37","25","0.38","20","16.23",
="058251","友達群益69購03","0","0","0","--","--","--","--"," ","0.00","2.44","25","2.52","10","13.55",
="058252","友達群益69購04","160,000","4","245,200","1.50","1.60","1.50","1.60","+","0.28","1.58","25","1.64","20","13.55",
="058253","友達群益69購05","147,000","8","180,550","1.20","1.31","1.18","1.31","+","0.15","1.27","20","1.31","10","13.55",
="058254","兆赫群益6A購01","230,000","4","120,100","0.53","0.53","0.52","0.52","-","0.03","0.51","25","0.52","10","30.90",
="058255","華邦電群益69購01","0","0","0","--","--","--","--"," ","0.00","1.72","25","1.80","10","18.15",
="058256","華邦電群益69購02","0","0","0","--","--","--","--"," ","0.00","1.67","25","1.71","10","18.15",
="058257","群創群益69購02","0","0","0","--","--","--","--"," ","0.00","4.44","25","4.54","10","16.30",
="058258","群創群益69購03","0","0","0","--","--","--","--"," ","0.00","3.45","25","3.55","10","16.30",
="058259","群創群益69購04","0","0","0","--","--","--","--"," ","0.00","3.01","25","3.11","10","16.30",
="058260","聯發科群益69購04","0","0","0","--","--","--","--"," ","0.00","3.24","25","3.31","10","267.50",
="058261","聯發科群益69購05","27,000","2","118,600","4.40","4.40","4.30","4.30","X","0.00","3.93","25","4.01","10","267.50",
="058262","聯發科群益69購06","1,013,000","14","3,624,600","3.33","3.92","3.30","3.33","+","0.61","3.27","25","3.33","10","267.50",
="058263","T50反1永昌69購01","0","0","0","--","--","--","--"," ","0.00","0.23","99","0.24","99","0.00",
="058264","可成永昌69購03","410,000","14","1,593,820","4.00","4.00","3.75","3.90","-","0.12","3.96","30","4.00","30","0.00",
="058265","富邦金永昌69購02","0","0","0","--","--","--","--"," ","0.00","0.34","30","0.35","30","0.00",
="058266","聯發科永昌69購02","366,000","13","1,051,880","2.62","3.13","2.62","2.82","+","0.60","2.67","30","2.72","30","0.00",
="058267","宏達電國泰6A購01","48,000","4","35,180","0.78","0.79","0.72","0.72","-","0.05","0.73","100","0.74","100","71.70",
="058268","宏達電國泰6A購02","0","0","0","--","--","--","--"," ","0.00","0.56","100","0.57","100","71.70",
="058269","亞光國泰6A購01","10,000","1","8,400","0.84","0.84","0.84","0.84","+","0.02","0.82","499","0.83","100","53.40",
="058270","長榮國泰69購01","1,700,000","59","3,016,870","1.51","1.91","1.51","1.88","+","0.46","1.86","30","1.90","30","16.20",
="058271","康友國泰69購02","30,000","1","20,400","0.68","0.68","0.68","0.68","X","0.00","0.68","499","0.69","100","455.00",
="058272","康友國泰6A購01","0","0","0","--","--","--","--"," ","0.00","0.70","499","0.71","100","455.00",
="058273","華邦電國泰6A購01","0","0","0","--","--","--","--"," ","0.00","2.77","190","2.85","10","18.15",
="058274","敬鵬國泰69購01","256,000","10","262,840","1.03","1.03","1.02","1.02","-","0.08","1.02","260","1.03","70","61.40",
="058275","榮成國泰69購01","0","0","0","--","--","--","--"," ","0.00","2.98","180","3.08","10","34.50",
="058276","榮成國泰69購02","36,000","6","110,650","3.02","3.16","3.02","3.16","+","0.46","3.11","180","3.19","10","34.50",
="058277","力成富邦69購02","10,000","2","8,550","0.85","0.86","0.85","0.86","-","0.02","0.89","13","0.90","10","94.10",
="058278","康舒富邦69購01","50,000","1","22,000","0.44","0.44","0.44","0.44","-","0.04","0.44","15","0.45","13","23.35",
