"106年06月13日 大盤統計資訊"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)",
="059493","T50反1國泰6A購01","60,000","3","31,200","0.52","0.52","0.52","0.52","-","0.01","0.52","499","0.53","290","14.52",
="059494","T50反1國泰6A購02","10,000","1","3,800","0.38","0.38","0.38","0.38","-","0.02","0.38","499","0.39","290","14.52",
="059495","T50反1國泰6A購03","0","0","0","--","--","--","--"," ","0.00","0.27","499","0.28","340","14.52",
="059496","永冠國泰6A購01","481,000","18","514,420","1.08","1.11","1.00","1.00","-","0.04","0.99","400","1.00","30","90.20",
="059497","佳世達國泰6A購01","0","0","0","--","--","--","--"," ","0.00","5.10","30","5.45","10","24.05",
="059498","為升國泰6A購01","6,000","2","11,220","1.87","1.87","1.87","1.87","-","0.21","1.86","260","1.88","30","372.00",
="059499","上証2X富邦6A購01","80,000","8","219,800","2.79","2.79","2.65","2.65","-","0.14","2.72","11","2.75","11","38.04",
="059500","宏達電富邦6A購01","3,000","1","3,000","1.00","1.00","1.00","1.00","X","0.00","0.99","14","1.00","13","70.00",
="059501","美律富邦6A購02","30,000","3","65,700","2.21","2.21","2.17","2.19","-","0.05","2.13","30","2.15","10","183.50",
="059502","新光金富邦6B購01","892,000","31","462,290","0.54","0.54","0.51","0.52","-","0.04","0.52","10","0.53","10","7.89",
="059503","滬深2X富邦6B購01","0","0","0","--","--","--","--"," ","0.00","2.37","13","2.40","15","14.36",
="059504","上銀群益6A購03","10,000","1","16,100","1.61","1.61","1.61","1.61","X","0.00","1.44","25","1.47","20","205.00",
="059505","大成群益6A購01","0","0","0","--","--","--","--"," ","0.00","1.40","25","1.43","10","31.80",
="059506","友達群益6A購04","100,000","1","92,000","0.92","0.92","0.92","0.92","+","0.07","0.89","25","0.90","10","12.15",
="059507","和大群益6B購01","0","0","0","--","--","--","--"," ","0.00","1.31","25","1.32","10","142.50",
="059508","群創群益6A購07","3,085,000","14","1,996,300","0.67","0.67","0.62","0.62","-","0.02","0.61","25","0.62","10","13.80",
="059509","群創群益6A購08","0","0","0","--","--","--","--"," ","0.00","0.32","25","0.33","10","13.80",
="059510","為升日盛6A購01","268,000","4","502,020","1.97","1.97","1.82","1.82","-","0.12","1.82","20","1.84","25","372.00",
="059511","高鐵日盛6A購02","27,000","3","36,070","1.33","1.35","1.29","1.29","+","0.14","1.29","25","1.30","25","25.70",
="059512","葡萄王日盛6A購01","0","0","0","--","--","--","--"," ","0.00","1.42","25","1.43","25","192.50",
="059513","永冠統一6A購01","192,000","5","150,500","0.78","0.79","0.78","0.78","+","0.02","0.71","216","0.72","68","90.20",
="059514","中石化凱基6A購01","237,000","6","151,680","0.64","0.64","0.64","0.64"," ","0.00","0.62","30","0.64","30","11.40",
="059515","台苯凱基6A購02","146,000","7","143,230","0.99","0.99","0.97","0.98","-","0.02","0.98","30","0.99","30","23.45",
="059516","永冠凱基6A購02","323,000","23","339,190","1.06","1.07","0.97","0.97","-","0.06","0.97","30","0.98","30","90.20",
="059517","宏達電凱基6A購03","565,000","8","536,790","0.99","0.99","0.95","0.95","-","0.02","0.94","30","0.95","30","70.00",
="059518","京鼎凱基6A購02","30,000","3","88,000","2.94","2.96","2.90","2.90","+","0.05","2.83","10","2.90","30","166.50",
="059519","高鐵凱基6A購01","508,000","26","475,300","0.89","0.97","0.89","0.92","+","0.09","0.90","30","0.92","30","25.70",
="059520","富邦金凱基6A購05","1,692,000","34","964,920","0.57","0.58","0.56","0.57","+","0.01","0.56","35","0.57","30","46.25",
="059521","臺股指中信6A購10","0","0","0","--","--","--","--"," ","0.00","3.38","499","3.40","299","0.00",
="059522","T50反1永豐6B購02","0","0","0","--","--","--","--"," ","0.00","0.53","30","0.54","30","14.52",
="059523","力達永豐6A購01","451,000","14","592,040","1.29","1.42","1.25","1.38","+","0.09","1.38","30","1.41","30","113.50",
="059524","奇鋐永豐6A購02","510,000","10","485,150","0.96","0.97","0.95","0.96","-","0.03","0.96","30","0.97","30","25.95",
="059525","超眾永豐6A購02","30,000","3","18,050","0.61","0.61","0.60","0.60","X","0.00","0.59","30","0.60","30","119.00",
="059526","臺股指永豐6B購04","0","0","0","--","--","--","--"," ","0.00","1.58","30","1.59","30","0.00",
="059527","臻鼎永豐6A購01","78,000","7","80,980","1.11","1.11","1.00","1.00","-","0.13","0.98","30","1.01","10","72.80",
="059528","GIS元大6A購02","104,000","20","871,850","8.45","8.65","8.20","8.35","-","0.10","8.30","100","8.40","20","214.00",
="059529","上証2X元大6A購01","175,000","15","430,750","2.54","2.54","2.39","2.46","-","0.12","2.45","100","2.46","95","38.04",
="059530","中砂元大6B購01","100,000","3","149,000","1.49","1.49","1.49","1.49","+","0.05","1.46","100","1.47","50","72.90",
="059531","中壽元大6A購04","0","0","0","--","--","--","--"," ","0.00","1.16","100","1.20","100","29.35",
="059532","中磊元大6A購01","50,000","2","41,200","0.83","0.83","0.82","0.82","-","0.07","0.86","100","0.88","100","77.00",
="059533","中纖元大6A購01","18,000","2","17,850","1.00","1.00","0.99","0.99","+","0.02","1.00","100","1.01","135","8.07",
="059534","元上證元大6A購01","0","0","0","--","--","--","--"," ","0.00","1.66","10","1.75","10","27.51",
="059535","台積電元大6B購02","0","0","0","--","--","--","--"," ","0.00","2.11","100","2.18","100","208.00",
="059536","台積電元大6C購01","0","0","0","--","--","--","--"," ","0.00","1.71","100","1.76","100","208.00",
="059537","矽力元大6B購01","140,000","3","182,400","1.31","1.31","1.30","1.30","-","0.03","1.29","100","1.30","100","568.00",
="059538","冠德元大6A購02","300,000","3","244,000","0.81","0.82","0.81","0.82","X","0.00","0.81","100","0.82","100","18.55",
="059539","為升元大6B購01","661,000","31","1,295,850","2.06","2.06","1.93","1.93","-","0.14","1.92","100","1.93","100","372.00",
="059540","神達元大6B購01","10,000","1","20,300","2.03","2.03","2.03","2.03","-","0.03","1.96","100","1.99","100","38.60",
="059541","國巨元大6A購03","93,000","10","138,580","1.58","1.58","1.45","1.45","-","0.14","1.45","90","1.48","100","102.00",
="059542","國泰金元大6A購02","53,000","4","57,150","1.08","1.11","1.07","1.11","+","0.04","1.08","100","1.11","50","48.00",
="059543","康友元大6B購01","246,000","7","307,060","1.25","1.26","1.20","1.20","-","0.03","1.20","100","1.21","100","463.50",
="059544","彩晶元大6A購03","152,000","26","141,600","0.95","0.95","0.90","0.92","-","0.01","0.91","100","0.92","100","8.40",
="059545","啟碁元大6A購02","541,000","26","743,390","1.39","1.41","1.32","1.36","-","0.04","1.36","85","1.37","100","89.00",
="059546","深中小元大6A購03","905,000","13","1,010,300","1.04","1.12","1.04","1.10","+","0.05","1.10","85","1.11","110","13.84",
="059547","微星元大6A購05","0","0","0","--","--","--","--"," ","0.00","1.62","100","1.64","100","69.60",
="059548","敬鵬元大6A購02","373,000","10","409,500","1.08","1.13","1.08","1.11","+","0.04","1.10","100","1.11","95","61.30",
="059549","新光金元大6B購03","323,000","10","231,780","0.74","0.74","0.70","0.70","-","0.04","0.69","100","0.70","100","7.89",
="059550","臻鼎元大6A購02","29,000","6","47,900","1.72","1.72","1.63","1.63","-","0.32","1.62","100","1.63","10","72.80",
="059551","鴻海元大6C購01","165,000","5","228,400","1.32","1.40","1.32","1.40","-","0.06","1.40","100","1.44","100","102.00",
="059552","鴻海元大6C購02","123,000","7","123,210","0.96","1.07","0.96","1.07","-","0.07","1.07","100","1.12","100","102.00",
="059553","寶滬深元大6A購01","1,000","1","1,220","1.22","1.22","1.22","1.22","+","0.01","1.21","100","1.24","100","15.92",
="059554","燁輝元大6B購01","294,000","13","387,800","1.30","1.32","1.30","1.32","+","0.04","1.32","100","1.34","100","12.70",
="059555","玉山金富邦6C購01","0","0","0","--","--","--","--"," ","0.00","0.98","10","0.99","10","18.55",
="059556","鴻海元富6A購04","0","0","0","--","--","--","--"," ","0.00","2.51","25","2.61","10","102.00",
="059557","鴻海元富6A購05","80,000","3","86,000","1.02","1.20","1.02","1.20","X","0.00","1.15","10","1.20","15","102.00",
="059558","中鋼凱基6A購02","191,000","3","169,990","0.89","0.89","0.89","0.89","+","0.01","0.87","30","0.90","30","24.35",
="059559","台苯凱基6A購03","228,000","6","222,590","0.99","0.99","0.97","0.97","-","0.04","0.98","30","0.99","30","23.45",
="059560","友達日盛6C購01","10,000","2","7,140","0.72","0.72","0.71","0.71","+","0.01","0.71","25","0.72","10","12.15",
="059561","神基日盛6A購01","0","0","0","--","--","--","--"," ","0.00","0.98","25","0.99","25","39.70",
="059562","國巨日盛6A購01","135,000","6","331,950","2.57","2.57","2.40","2.45","-","0.08","2.35","25","2.40","25","102.00",
="059563","華新科日盛6A購01","292,000","19","192,500","0.70","0.71","0.62","0.62","-","0.08","0.61","25","0.62","25","52.70",
="059564","大立光統一6A購05","180,000","3","122,800","0.71","0.71","0.66","0.68"," ","0.00","0.67","216","0.68","108","4,810.00",
="059565","大立光統一6B購06","0","0","0","--","--","--","--"," ","0.00","0.76","216","0.77","108","4,810.00",
="059566","大立光統一6B購07","0","0","0","--","--","--","--"," ","0.00","0.95","10","0.96","10","4,810.00",
="059567","可成統一6A購08","0","0","0","--","--","--","--"," ","0.00","1.90","10","1.96","10","351.50",
="059568","可成統一6A購09","0","0","0","--","--","--","--"," ","0.00","2.12","108","2.17","108","351.50",
="059569","華邦電統一6A購05","1,104,000","35","1,018,490","0.97","0.98","0.84","0.85","-","0.03","0.84","20","0.85","10","17.80",
="059570","華邦電統一6A購06","1,158,000","37","964,110","0.88","0.89","0.76","0.76","-","0.03","0.77","10","0.78","10","17.80",
="059571","群創統一6A購03","318,000","2","161,980","0.51","0.51","0.49","0.49","-","0.01","0.47","10","0.48","10","13.80",
="059572","中石化群益6A購02","480,000","10","340,480","0.72","0.72","0.70","0.70","-","0.01","0.69","25","0.70","10","11.40",
="059573","可成群益6A購04","94,000","1","278,240","2.96","2.96","2.96","2.96","-","0.17","3.01","25","3.04","10","351.50",
="059574","欣興群益6C購04","273,000","7","150,340","0.55","0.58","0.51","0.56","+","0.02","0.55","25","0.56","10","17.30",
="059575","欣興群益6C購05","303,000","4","139,890","0.43","0.47","0.43","0.47","+","0.01","0.45","25","0.46","10","17.30",
="059576","啟碁群益6B購01","205,000","3","197,400","0.97","0.97","0.95","0.95","-","0.01","0.96","25","0.97","10","89.00",
="059577","景碩群益6A購01","226,000","9","291,790","1.34","1.34","1.26","1.26","-","0.09","1.26","25","1.27","10","77.50",
="059578","華新科群益6B購03","35,000","2","42,050","1.21","1.21","1.19","1.19","-","0.03","1.09","25","1.10","10","52.70",
="059579","榮成群益6B購03","74,000","7","205,320","2.83","2.83","2.37","2.37","-","0.74","2.35","25","2.37","10","31.55",
="05957P","宏達電中信67售01","0","0","0","--","--","--","--"," ","0.00","0.63","30","0.64","10","0.00",
="059580","T50反1元大72購01","0","0","0","--","--","--","--"," ","0.00","0.48","100","0.49","100","14.52",
="059581","大立光元大6A購10","301,000","4","869,900","2.90","2.91","2.88","2.88","-","0.06","2.88","100","2.91","100","4,810.00",
="059582","大立光元大6A購12","19,000","5","18,720","1.02","1.04","0.98","0.98"," ","0.00","0.96","100","0.97","100","4,810.00",
="059583","大立光元大6A購13","10,000","1","7,100","0.71","0.71","0.71","0.71","X","0.00","0.69","100","0.70","100","4,810.00",
="059584","大立光元大6B購02","0","0","0","--","--","--","--"," ","0.00","0.59","100","0.60","100","4,810.00",
="059585","中租元大6A購04","0","0","0","--","--","--","--"," ","0.00","1.60","100","1.63","100","79.90",
="059586","元油2X元大6A購01","138,000","4","40,020","0.29","0.29","0.29","0.29","-","0.01","0.25","155","0.29","52","13.24",
="059587","京元電元大6A購03","54,000","6","60,420","1.15","1.15","1.06","1.10","-","0.04","1.10","100","1.11","100","29.70",
="059588","敦泰元大6A購02","466,000","12","298,070","0.70","0.71","0.56","0.56","-","0.10","0.53","100","0.54","100","34.15",
="059589","華新元大6A購02","388,000","8","241,020","0.64","0.64","0.61","0.62","-","0.02","0.62","100","0.64","100","12.65",
="059590","瑞儀元大6A購01","418,000","28","623,660","1.47","1.53","1.46","1.47","+","0.08","1.46","100","1.47","100","67.20",
="059591","緯創元大6A購01","803,000","45","997,660","1.31","1.34","1.19","1.21","-","0.04","1.19","100","1.20","100","30.15",
="059592","聯發科元大6A購05","257,000","11","433,620","1.74","1.85","1.54","1.57","-","0.10","1.54","100","1.57","99","247.00",
="059593","T50反1中信6A購03","0","0","0","--","--","--","--"," ","0.00","0.30","99","0.31","99","14.52",
="059594","中壽中信6C購01","63,000","7","83,240","1.32","1.33","1.31","1.31","+","0.01","1.30","30","1.32","30","29.35",
="059595","高鐵中信6A購01","388,000","35","546,020","1.32","1.50","1.27","1.40","+","0.25","1.36","1","1.38","30","25.70",
="059596","國泰金中信6A購03","78,000","3","142,880","1.80","1.85","1.80","1.85","+","0.04","1.80","30","1.81","30","48.00",
="059597","大立光兆豐6A購06","0","0","0","--","--","--","--"," ","0.00","0.78","10","0.79","10","4,810.00",
="059598","大立光兆豐6B購01","0","0","0","--","--","--","--"," ","0.00","1.15","10","1.16","10","4,810.00",
="059599","富邦金兆豐6B購01","554,000","11","396,520","0.72","0.73","0.71","0.71","+","0.01","0.71","100","--","0","46.25",
="059600","微星兆豐6B購02","6,000","1","10,440","1.74","1.74","1.74","1.74","+","0.01","1.74","10","1.76","10","69.60",
="059601","聯電兆豐6B購02","830,000","15","866,000","1.04","1.07","1.02","1.07","+","0.02","1.07","10","1.08","10","12.20",
="059602","大立光永豐6B購01","20,000","1","14,800","0.74","0.74","0.74","0.74","X","0.00","0.71","30","0.72","30","4,810.00",
="059603","台泥永豐6A購01","100,000","1","54,000","0.54","0.54","0.54","0.54"," ","0.00","0.53","30","0.54","30","34.20",
="059604","欣興永豐6B購02","251,000","4","119,460","0.46","0.48","0.46","0.48"," ","0.00","0.47","30","0.48","30","17.30",
="059605","高鐵永豐6B購01","1,000","1","1,230","1.23","1.23","1.23","1.23","X","0.00","1.21","30","1.24","30","25.70",
="059606","國巨永豐6A購04","60,000","6","50,900","0.91","0.91","0.82","0.82","-","0.08","0.81","30","0.83","30","102.00",
="059607","華新科永豐6A購04","196,000","19","96,890","0.52","0.52","0.46","0.47","-","0.04","0.46","30","0.47","26","52.70",
="059608","大立光國泰6A購07","53,000","5","111,810","2.14","2.15","2.06","2.07","-","0.01","2.07","30","2.09","30","4,810.00",
="059609","大立光國泰6A購08","0","0","0","--","--","--","--"," ","0.00","1.96","30","1.98","30","4,810.00",
="059610","大立光國泰6A購09","0","0","0","--","--","--","--"," ","0.00","1.59","30","1.61","30","4,810.00",
="059611","友達國泰6B購01","5,000","1","3,600","0.72","0.72","0.72","0.72","+","0.01","0.70","499","0.71","100","12.15",
="059612","富邦金國泰6B購01","132,000","6","114,120","0.88","0.88","0.86","0.86","+","0.01","0.86","499","0.87","100","46.25",
="059613","大立光富邦6C購07","30,000","2","18,000","0.60","0.60","0.60","0.60"," ","0.00","0.60","10","0.61","10","4,810.00",
="059614","宏達電富邦6B購01","39,000","4","36,690","0.95","0.95","0.91","0.91","-","0.01","0.90","10","0.91","10","70.00",
="059615","大立光元富6A購03","23,000","3","21,380","0.93","0.93","0.92","0.92","-","0.01","0.92","24","0.93","25","4,810.00",
="059616","大立光元富6A購04","0","0","0","--","--","--","--"," ","0.00","0.79","25","0.80","25","4,810.00",
="059617","大立光元富6A購05","0","0","0","--","--","--","--"," ","0.00","0.90","25","0.91","25","4,810.00",
="059618","友達元富6A購02","0","0","0","--","--","--","--"," ","0.00","0.45","25","0.46","25","12.15",
="059619","友達元富6B購01","0","0","0","--","--","--","--"," ","0.00","0.53","25","0.54","25","12.15",
="059620","南亞科日盛6A購01","12,000","3","36,950","3.12","3.12","3.05","3.05","+","0.01","2.94","25","2.96","25","52.00",
="059621","創意日盛6A購01","17,000","7","37,480","2.33","2.33","2.08","2.08","-","0.26","2.04","25","2.11","25","122.50",
="059622","滬深2X日盛6A購01","3,000","1","7,620","2.54","2.54","2.54","2.54","X","0.00","2.47","25","2.48","25","14.36",
="059623","國巨凱基6A購03","77,000","11","98,240","1.33","1.33","1.23","1.23","-","0.11","1.23","30","1.25","30","102.00",
="059624","華新科凱基6A購01","12,000","4","10,160","0.86","0.86","0.81","0.81","-","0.04","0.76","30","0.77","30","52.70",
="059625","臻鼎凱基6A購01","87,000","4","84,420","0.99","0.99","0.96","0.96","-","0.14","0.91","30","0.93","30","72.80",
="059626","上銀元大6B購03","140,000","8","275,700","1.93","2.01","1.88","1.88"," ","0.00","1.78","100","1.81","50","205.00",
="059627","友達元大6B購04","200,000","1","124,000","0.62","0.62","0.62","0.62","+","0.02","0.60","100","0.62","100","12.15",
="059628","台光電元大6A購02","220,000","7","263,500","1.23","1.23","1.16","1.17","+","0.05","1.17","101","1.18","100","129.00",
="059629","群創元大6A購07","440,000","4","400,200","0.92","0.92","0.88","0.88","-","0.03","0.85","100","0.86","100","13.80",
="059630","聯鈞元大71購02","140,000","4","121,920","0.88","0.88","0.87","0.87","-","0.02","0.86","100","0.88","100","139.50",
="059631","麗豐元大71購02","129,000","6","86,500","0.68","0.68","0.66","0.66","-","0.01","0.66","100","0.67","100","135.00",
="059632","兆赫永豐6A購01","22,000","2","13,180","0.60","0.60","0.59","0.59"," ","0.00","0.57","30","0.58","30","30.10",
="059633","國喬永豐6A購01","250,000","9","232,400","0.94","0.94","0.92","0.93","-","0.02","0.89","30","0.90","30","20.70",
="059634","新唐永豐6A購02","757,000","12","875,390","1.17","1.17","1.09","1.11","-","0.08","1.09","30","1.10","30","44.85",
="059635","嘉澤永豐6B購01","10,000","1","9,900","0.99","0.99","0.99","0.99","+","0.04","0.99","30","1.02","30","130.50",
="059636","榮成永豐6B購01","16,000","5","18,220","1.18","1.18","1.09","1.09","-","0.23","1.09","30","1.12","30","31.55",
="059637","綠悅永豐6A購02","474,000","7","153,500","0.34","0.34","0.30","0.30","-","0.04","0.31","30","0.32","30","124.50",
="059638","大立光群益6A購10","0","0","0","--","--","--","--"," ","0.00","0.87","25","0.88","10","4,810.00",
="059639","大立光群益6C購09","0","0","0","--","--","--","--"," ","0.00","0.88","25","0.89","10","4,810.00",
="059640","國喬群益6A購02","0","0","0","--","--","--","--"," ","0.00","1.11","25","1.13","10","20.70",
="059641","廣達群益6B購02","26,000","4","57,150","2.21","2.21","2.18","2.18","-","0.05","2.17","25","2.18","5","69.80",
="059642","緯創群益6B購01","293,000","16","503,500","1.80","1.80","1.64","1.66","-","0.05","1.65","25","1.66","7","30.15",
="059643","國巨中信6A購02","724,000","28","481,870","0.73","0.73","0.63","0.63","-","0.11","0.63","30","0.66","10","102.00",
="059644","臻鼎中信6A購01","6,000","3","6,920","1.17","1.17","1.12","1.12","-","0.15","1.09","30","1.11","30","72.80",
="059645","GIS台新6A購01","0","0","0","--","--","--","--"," ","0.00","2.80","20","2.88","20","0.00",
="059646","台泥元富6A購01","100,000","1","65,000","0.65","0.65","0.65","0.65","-","0.03","0.64","25","0.65","25","34.20",
="059647","欣興元富6A購04","925,000","17","476,640","0.51","0.54","0.48","0.51","+","0.01","0.51","25","0.52","25","17.30",
="059648","新唐元富6B購01","2,000","2","2,350","1.19","1.19","1.16","1.16","-","0.07","1.15","25","1.17","25","44.85",
="059649","群創元富6B購03","236,000","2","164,900","0.70","0.70","0.67","0.67","-","0.03","0.66","25","0.67","25","13.80",
="059650","鎧勝元富6B購01","2,213,000","93","3,273,560","1.33","1.77","1.33","1.71","+","0.42","1.68","25","1.71","25","103.00",
="059651","友達玉山6A購01","0","0","0","--","--","--","--"," ","0.00","0.33","10","0.34","10","0.00",
="059652","群創玉山6A購01","2,374,000","16","1,110,140","0.50","0.50","0.44","0.44","-","0.01","0.43","10","0.45","10","0.00",
="059653","東陽國泰6A購01","450,000","20","613,100","1.29","1.43","1.28","1.37","+","0.04","1.34","300","1.35","100","52.90",
="059654","國巨國泰6B購01","519,000","21","472,400","0.97","0.97","0.89","0.90","-","0.06","0.89","250","0.90","99","102.00",
="059655","群創國泰6A購04","372,000","12","493,700","1.36","1.36","1.28","1.28","-","0.05","1.27","410","1.28","240","13.80",
="059656","中石化富邦6C購01","0","0","0","--","--","--","--"," ","0.00","0.94","30","0.96","30","11.40",
="059657","永冠富邦6C購01","369,000","17","304,590","0.82","0.84","0.78","0.78","-","0.06","0.77","30","0.78","30","90.20",
="059658","國喬富邦6B購01","100,000","1","148,000","1.48","1.48","1.48","1.48","+","0.01","1.38","30","1.40","30","20.70",
="059659","啟碁富邦6A購01","310,000","13","333,940","1.11","1.11","1.06","1.06","-","0.05","1.10","20","1.12","20","89.00",
="059660","華新富邦6A購01","110,000","4","53,600","0.48","0.49","0.47","0.49"," ","0.00","0.49","20","0.50","20","12.65",
="059661","廣達富邦6A購01","91,000","2","151,920","1.62","1.67","1.62","1.67","-","0.05","1.66","30","1.67","30","69.80",
="059662","GIS凱基6A購02","0","0","0","--","--","--","--"," ","0.00","2.47","30","2.57","30","214.00",
="059663","臻鼎凱基6A購02","74,000","5","74,580","1.04","1.04","0.99","0.99","-","0.12","0.98","30","0.99","10","72.80",
="059664","可成日盛6A購02","10,000","1","20,000","2.00","2.00","2.00","2.00","-","0.10","2.01","25","2.02","25","351.50",
="059665","大同統一6A購02","9,000","2","13,350","1.61","1.61","1.42","1.42","-","0.16","1.42","108","1.50","10","13.70",
="059666","T50反1群益6A購06","0","0","0","--","--","--","--"," ","0.00","0.37","25","0.38","10","14.52",
="059667","T50反1群益6A購07","0","0","0","--","--","--","--"," ","0.00","0.29","25","0.30","10","14.52",
="059668","友達群益6A購05","0","0","0","--","--","--","--"," ","0.00","0.60","25","0.61","10","12.15",
="059669","光寶科群益6B購01","0","0","0","--","--","--","--"," ","0.00","0.93","25","0.94","10","49.95",
="059670","全新群益6B購03","20,000","2","22,500","1.13","1.13","1.12","1.12","-","0.04","1.13","25","1.15","10","60.20",
="059671","宏達電群益6A購09","8,000","3","12,520","1.57","1.57","1.55","1.55","+","0.02","1.54","25","1.55","10","70.00",
="059672","南亞科群益6B購02","0","0","0","--","--","--","--"," ","0.00","1.71","25","1.72","10","52.00",
="059673","國巨群益6B購05","84,000","7","59,130","0.75","0.75","0.70","0.70","-","0.04","0.68","30","0.69","10","102.00",
="059674","智易群益6B購02","87,000","4","79,260","0.86","0.92","0.86","0.89","+","0.05","0.90","25","0.91","10","51.50",
="059675","華新科群益6B購06","1,000","1","760","0.76","0.76","0.76","0.76","-","0.04","0.71","25","0.72","10","52.70",
="059676","榮成群益6B購04","74,000","4","141,020","2.28","2.28","1.85","1.85","-","0.53","1.83","25","1.88","10","31.55",
="059677","正隆中信6A購01","300,000","1","93,000","0.31","0.31","0.31","0.31","-","0.01","0.30","30","0.31","10","14.10",
="059678","智邦中信6C購01","346,000","22","502,250","1.56","1.56","1.40","1.48"," ","0.00","1.42","10","1.46","10","77.80",
="059679","GIS永豐6A購05","559,000","23","1,233,270","2.22","2.31","2.13","2.19","-","0.03","2.15","30","2.19","30","214.00",
="059680","GIS永豐6B購01","0","0","0","--","--","--","--"," ","0.00","1.68","30","1.73","30","214.00",
="059681","友達永豐6B購02","0","0","0","--","--","--","--"," ","0.00","0.30","30","0.31","30","12.15",
="059682","宏全永豐6A購02","356,000","4","195,810","0.55","0.56","0.55","0.56","-","0.06","0.57","30","0.58","10","60.80",
="059683","南茂永豐6B購01","0","0","0","--","--","--","--"," ","0.00","1.80","30","1.83","30","31.80",
="059684","訊芯永豐6A購02","0","0","0","--","--","--","--"," ","0.00","1.05","30","1.08","30","110.50",
="059685","開發金永豐6A購01","0","0","0","--","--","--","--"," ","0.00","0.63","30","0.64","30","8.27",
="059686","新日興永豐6B購01","40,000","1","53,200","1.33","1.33","1.33","1.33","-","0.07","--","0","--","0","98.50",
="059687","潤泰全永豐6B購01","40,000","2","20,400","0.51","0.51","0.51","0.51"," ","0.00","0.50","80","0.51","30","44.35",
="059688","樺漢永豐6B購02","40,000","5","57,300","1.43","1.44","1.43","1.44","+","0.02","1.43","30","1.45","30","391.00",
="059689","GIS元大6A購03","326,000","30","1,054,160","3.29","3.38","3.10","3.21","-","0.02","3.16","3","3.21","50","214.00",
="059690","卜蜂元大6A購01","366,000","37","744,700","2.05","2.07","1.97","2.05","-","0.11","2.05","100","2.06","100","68.60",
="059691","大立光元大6A購16","180,000","9","126,700","0.74","0.74","0.69","0.69","X","0.00","0.70","100","0.71","100","4,810.00",
="059692","大立光元大6A購17","0","0","0","--","--","--","--"," ","0.00","0.84","100","0.85","100","4,810.00",
="059693","兆赫元大6C購02","1,000","1","810","0.81","0.81","0.81","0.81","+","0.01","0.78","100","0.80","100","30.10",
="059694","宏達電元大6B購05","43,000","3","36,980","0.86","0.86","0.86","0.86"," ","0.00","0.85","100","0.86","100","70.00",
="059695","矽創元大6A購01","1,621,000","43","1,635,370","0.97","1.07","0.93","1.07","+","0.14","1.03","100","1.05","100","92.00",
="059696","為升元大6B購02","670,000","21","1,242,400","1.93","1.93","1.81","1.83","-","0.14","1.80","100","1.81","100","372.00",
="059697","敦泰元大6B購01","1,404,000","11","1,260,770","0.92","0.92","0.77","0.79","-","0.13","0.77","100","0.78","100","34.15",
="059698","新興元大6A購01","917,000","36","1,184,580","1.25","1.48","1.21","1.34","+","0.16","1.32","100","1.34","100","21.90",
="059699","榮成元大6A購02","1,353,000","72","1,841,980","1.46","1.47","1.14","1.19","-","0.29","1.18","100","1.19","100","31.55",
="059700","臺股指元大6A購16","20,000","2","21,500","1.09","1.09","1.06","1.06"," ","0.00","1.07","495","1.08","495","0.00",
="059701","臺股指元大6A購17","5,000","1","2,450","0.49","0.49","0.49","0.49","-","0.01","0.48","495","0.49","495","0.00",
="059702","樺漢元大71購01","200,000","3","228,000","1.14","1.14","1.14","1.14","X","0.00","1.13","100","1.14","100","391.00",
="059703","南亞科康和6A購01","10,000","1","11,800","1.18","1.18","1.18","1.18","+","0.09","1.05","13","1.07","10","52.00",
="059704","上銀元富6A購02","207,000","16","240,020","1.15","1.21","1.07","1.07","-","0.02","1.06","25","1.07","25","205.00",
="059705","百和元富6A購02","102,000","2","82,620","0.81","0.81","0.81","0.81","+","0.02","0.79","25","0.80","25","101.00",
="059706","華新科元富6A購01","20,000","1","11,200","0.56","0.56","0.56","0.56","-","0.01","0.51","25","0.52","25","52.70",
="059707","臺股指元富6A購04","410,000","3","747,300","1.78","1.93","1.78","1.93","+","0.03","1.88","25","1.89","25","0.00",
="059708","亞光國泰6A購02","200,000","10","182,550","0.88","0.97","0.85","0.87","+","0.09","0.86","499","0.87","100","54.60",
="059709","華新科國泰6B購01","76,000","5","58,590","0.77","0.78","0.75","0.75","-","0.03","0.71","499","0.72","100","52.70",
="059710","滬深2X國泰6A購01","2,000","2","5,030","2.47","2.56","2.47","2.56"," ","0.00","2.42","499","2.50","200","14.36",
="059711","聯鈞國泰6A購01","60,000","2","103,200","1.70","1.73","1.70","1.73","+","0.09","1.71","30","1.73","30","139.50",
="059712","GIS富邦6A購01","10,000","1","40,100","4.01","4.01","4.01","4.01","-","0.16","3.99","20","4.07","10","214.00",
="059713","大立光富邦6A購06","36,000","1","15,480","0.43","0.43","0.43","0.43","-","0.02","0.44","10","0.45","10","4,810.00",
="059714","國巨富邦6A購03","0","0","0","--","--","--","--"," ","0.00","1.08","30","1.11","10","102.00",
="059715","貿聯富邦6A購01","0","0","0","--","--","--","--"," ","0.00","1.91","20","1.94","20","216.50",
="059716","綠悅日盛6B購01","0","0","0","--","--","--","--"," ","0.00","0.40","25","0.42","25","124.50",
="059717","可成統一6B購06","579,000","24","1,181,760","2.09","2.11","2.01","2.05","-","0.10","2.05","118","2.06","108","351.50",
="059718","群創統一6B購01","82,000","6","54,280","0.68","0.68","0.64","0.64","-","0.02","0.61","108","0.62","10","13.80",
